Benefits URL,Competitors,Founded,Headquarters,Industry,Name,Now known as,Overview URL,Part of,Revenue,Salary URL,Size,Type,Website
"https://www.glassdoor.com/Benefits/Viacom-US-Benefits-EI_IE40260.0,6_IL.7,9_IN1.htm",,1971,"New York, NY",Motion Picture Production & Distribution,Viacom,,"https://www.glassdoor.com/Overview/Working-at-Viacom-EI_IE40260.11,17.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Viacom-Salaries-E40260.htm,5001 to 10000 employees,Company - Public (VIA),www.viacom.com
"https://www.glassdoor.com/Benefits/City-Year-US-Benefits-EI_IE147224.0,9_IL.10,12_IN1.htm",Unknown,1988,"Boston, MA",Education Training Services,City Year,,"https://www.glassdoor.com/Overview/Working-at-City-Year-EI_IE147224.11,20.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/City-Year-Salaries-E147224.htm,1001 to 5000 employees,Nonprofit Organization,www.cityyear.org
"https://www.glassdoor.com/Benefits/Hot-Topic-US-Benefits-EI_IE5499.0,9_IL.10,12_IN1.htm",,1989,"City of Industry, CA","Department, Clothing, & Shoe Stores",Hot Topic,,"https://www.glassdoor.com/Overview/Working-at-Hot-Topic-EI_IE5499.11,20.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Hot-Topic-Salaries-E5499.htm,5001 to 10000 employees,Company - Private,www.hottopic.com
"https://www.glassdoor.com/Benefits/Polycom-US-Benefits-EI_IE6082.0,7_IL.8,10_IN1.htm","Cisco Systems, Lifesize, Citrix",1990,"San Jose, CA",Telecommunications Manufacturing,Polycom,Poly,"https://www.glassdoor.com/Overview/Working-at-Polycom-EI_IE6082.11,18.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Polycom-Salaries-E6082.htm,1001 to 5000 employees,Company - Private,www.polycom.com
"https://www.glassdoor.com/Benefits/SoFi-US-Benefits-EI_IE779979.0,4_IL.5,7_IN1.htm",,2011,"San Francisco, CA",Lending,SoFi,,"https://www.glassdoor.com/Overview/Working-at-SoFi-EI_IE779979.11,15.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/SoFi-Salaries-E779979.htm,1001 to 5000 employees,Company - Private,www.sofi.com
"https://www.glassdoor.com/Benefits/Lakeshore-Learning-Materials-US-Benefits-EI_IE9966.0,28_IL.29,31_IN1.htm",Unknown,1954,"Carson, CA",Other Retail Stores,Lakeshore Learning Materials,,"https://www.glassdoor.com/Overview/Working-at-Lakeshore-Learning-Materials-EI_IE9966.11,39.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Lakeshore-Learning-Materials-Salaries-E9966.htm,1001 to 5000 employees,Company - Private,www.lakeshorelearning.com
"https://www.glassdoor.com/Benefits/CareMore-US-Benefits-EI_IE262193.0,8_IL.9,11_IN1.htm",,1993,"Cerritos, CA",Health Care Services & Hospitals,CareMore,,"https://www.glassdoor.com/Overview/Working-at-CareMore-EI_IE262193.11,19.htm",Anthem,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/CareMore-Salaries-E262193.htm,1001 to 5000 employees,Company - Public,www.caremore.com
"https://www.glassdoor.com/Benefits/C3-ai-US-Benefits-EI_IE312703.0,5_IL.6,8_IN1.htm",,2009,"Redwood City, CA",Enterprise Software & Network Solutions,C3.ai,,"https://www.glassdoor.com/Overview/Working-at-C3-ai-EI_IE312703.11,16.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/C3-ai-Salaries-E312703.htm,201 to 500 employees,Company - Private,www.c3.ai
"https://www.glassdoor.com/Benefits/ClearSlide-US-Benefits-EI_IE455829.0,10_IL.11,13_IN1.htm",,2009,"San Francisco, CA",Computer Hardware & Software,ClearSlide,,"https://www.glassdoor.com/Overview/Working-at-ClearSlide-EI_IE455829.11,21.htm",Corel,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/ClearSlide-Salaries-E455829.htm,51 to 200 employees,Company - Private,www.clearslide.com
"https://www.glassdoor.com/Benefits/Asana-US-Benefits-EI_IE567443.0,5_IL.6,8_IN1.htm",,2009,"San Francisco, CA",Enterprise Software & Network Solutions,Asana,,"https://www.glassdoor.com/Overview/Working-at-Asana-EI_IE567443.11,16.htm",,$25 to $50 million (USD),https://www.glassdoor.com/Salary/Asana-Salaries-E567443.htm,201 to 500 employees,Company - Private,www.asana.com
"https://www.glassdoor.com/Benefits/Kforce-US-Benefits-EI_IE5441.0,6_IL.7,9_IN1.htm",,1966,"Tampa, FL",Staffing & Outsourcing,Kforce,,"https://www.glassdoor.com/Overview/Working-at-Kforce-EI_IE5441.11,17.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Kforce-Salaries-E5441.htm,10000+ employees,Company - Public (KFRC),www.kforce.com
"https://www.glassdoor.com/Benefits/Securitas-US-Benefits-EI_IE10656.0,9_IL.10,12_IN1.htm",Unknown,1934,"Stockholm, Jämtland (Sweden)",Security Services,Securitas,,"https://www.glassdoor.com/Overview/Working-at-Securitas-EI_IE10656.11,20.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Securitas-Salaries-E10656.htm,10000+ employees,Company - Public (SECUB),www.securitas.com
"https://www.glassdoor.com/Benefits/Omni-Hotels-US-Benefits-EI_IE19022.0,11_IL.12,14_IN1.htm",,1996,"Dallas, TX","Hotels, Motels, & Resorts",Omni Hotels,,"https://www.glassdoor.com/Overview/Working-at-Omni-Hotels-EI_IE19022.11,22.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Omni-Hotels-Salaries-E19022.htm,10000+ employees,Company - Private,www.omnihotels.com
"https://www.glassdoor.com/Benefits/Cengage-US-Benefits-EI_IE20055.0,7_IL.8,10_IN1.htm",,2007,"Boston, MA",Publishing,Cengage,,"https://www.glassdoor.com/Overview/Working-at-Cengage-EI_IE20055.11,18.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Cengage-Salaries-E20055.htm,1001 to 5000 employees,Company - Private,www.cengage.com
"https://www.glassdoor.com/Benefits/Cloudera-US-Benefits-EI_IE360671.0,8_IL.9,11_IN1.htm",,2008,"Palo Alto, CA",Enterprise Software & Network Solutions,Cloudera,,"https://www.glassdoor.com/Overview/Working-at-Cloudera-EI_IE360671.11,19.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Cloudera-Salaries-E360671.htm,1001 to 5000 employees,Company - Public (CLDR),www.cloudera.com
"https://www.glassdoor.com/Benefits/Living-Spaces-US-Benefits-EI_IE390861.0,13_IL.14,16_IN1.htm",,2003,"La Mirada, CA",Home Furniture & Housewares Stores,Living Spaces,,"https://www.glassdoor.com/Overview/Working-at-Living-Spaces-EI_IE390861.11,24.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Living-Spaces-Salaries-E390861.htm,1001 to 5000 employees,Company - Private,www.livingspaces.com
"https://www.glassdoor.com/Benefits/Siemens-US-Benefits-EI_IE3510.0,7_IL.8,10_IN1.htm","GE, ABB, Philips",1843,"Munich, Bayern (Germany)",Electrical & Electronic Manufacturing,Siemens,,"https://www.glassdoor.com/Overview/Working-at-Siemens-EI_IE3510.11,18.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Siemens-Salaries-E3510.htm,10000+ employees,Company - Public (SIE),www.siemens.com
"https://www.glassdoor.com/Benefits/ABM-Industries-US-Benefits-EI_IE32.0,14_IL.15,17_IN1.htm",Unknown,1909,"New York, NY",Building & Personnel Services,ABM Industries,,"https://www.glassdoor.com/Overview/Working-at-ABM-Industries-EI_IE32.11,25.htm",,$5 to $10 billion (USD) per year,https://www.glassdoor.com/Salary/ABM-Industries-Salaries-E32.htm,10000+ employees,Company - Public (ABM),www.abm.com
"https://www.glassdoor.com/Benefits/NetSuite-US-Benefits-EI_IE11153.0,8_IL.9,11_IN1.htm","Workday, SAP, Sage",1998,"San Mateo, CA",Computer Hardware & Software,NetSuite,,"https://www.glassdoor.com/Overview/Working-at-NetSuite-EI_IE11153.11,19.htm",Oracle,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/NetSuite-Salaries-E11153.htm,1001 to 5000 employees,Company - Public (N),www.netsuite.com
"https://www.glassdoor.com/Benefits/Zillow-US-Benefits-EI_IE40802.0,6_IL.7,9_IN1.htm",,2005,"Seattle, WA",Real Estate,Zillow,,"https://www.glassdoor.com/Overview/Working-at-Zillow-EI_IE40802.11,17.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Zillow-Salaries-E40802.htm,1001 to 5000 employees,Company - Public (Z),www.zillow.com
"https://www.glassdoor.com/Benefits/AvalonBay-Communities-US-Benefits-EI_IE2616.0,21_IL.22,24_IN1.htm",,1998,"Arlington, VA",Real Estate,AvalonBay Communities,,"https://www.glassdoor.com/Overview/Working-at-AvalonBay-Communities-EI_IE2616.11,32.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/AvalonBay-Communities-Salaries-E2616.htm,1001 to 5000 employees,Company - Public (AVB),www.avaloncommunities.com
"https://www.glassdoor.com/Benefits/LEGOLAND-US-Benefits-EI_IE297517.0,8_IL.9,11_IN1.htm",Disney Parks & Resorts,2005,"Poole, England (UK)",Sports & Recreation,LEGOLAND,,"https://www.glassdoor.com/Overview/Working-at-LEGOLAND-EI_IE297517.11,19.htm",Merlin Entertainments,$10 to $25 million (USD) per year,https://www.glassdoor.com/Salary/LEGOLAND-Salaries-E297517.htm,201 to 500 employees,Subsidiary or Business Segment,www.legoland.com
"https://www.glassdoor.com/Benefits/Zuora-US-Benefits-EI_IE233316.0,5_IL.6,8_IN1.htm",,2007,"San Mateo, CA",Enterprise Software & Network Solutions,Zuora,,"https://www.glassdoor.com/Overview/Working-at-Zuora-EI_IE233316.11,16.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Zuora-Salaries-E233316.htm,501 to 1000 employees,Company - Public (ZUO ),www.zuora.com
"https://www.glassdoor.com/Benefits/Galileo-Learning-US-Benefits-EI_IE375024.0,16_IL.17,19_IN1.htm",Unknown,2002,"Oakland, CA",K-12 Education,Galileo Learning,,"https://www.glassdoor.com/Overview/Working-at-Galileo-Learning-EI_IE375024.11,27.htm",,$10 to $25 million (USD) per year,https://www.glassdoor.com/Salary/Galileo-Learning-Salaries-E375024.htm,1001 to 5000 employees,Company - Private,www.galileo-camps.com/jobs/hq-office-and-people
"https://www.glassdoor.com/Benefits/County-of-San-Diego-US-Benefits-EI_IE143677.0,19_IL.20,22_IN1.htm",Unknown,1850,"San Diego, CA",Municipal Governments,County of San Diego,,"https://www.glassdoor.com/Overview/Working-at-County-of-San-Diego-EI_IE143677.11,30.htm",,Unknown / Non-Applicable per year,https://www.glassdoor.com/Salary/County-of-San-Diego-Salaries-E143677.htm,10000+ employees,Government,www.co.san-diego.ca.us
"https://www.glassdoor.com/Benefits/Optima-Tax-Relief-US-Benefits-EI_IE891396.0,17_IL.18,20_IN1.htm",,2011,"Santa Ana, CA",Financial Transaction Processing,Optima Tax Relief,,"https://www.glassdoor.com/Overview/Working-at-Optima-Tax-Relief-EI_IE891396.11,28.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Optima-Tax-Relief-Salaries-E891396.htm,501 to 1000 employees,Company - Private,www.optimataxrelief.com
"https://www.glassdoor.com/Benefits/Payless-ShoeSource-US-Benefits-EI_IE42821.0,18_IL.19,21_IN1.htm",Unknown,Unknown,"Topeka, KS","Department, Clothing, & Shoe Stores",Payless ShoeSource,,"https://www.glassdoor.com/Overview/Working-at-Payless-ShoeSource-EI_IE42821.11,29.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Payless-ShoeSource-Salaries-E42821.htm,501 to 1000 employees,Subsidiary or Business Segment,www.payless.com
"https://www.glassdoor.com/Benefits/The-Art-Institutes-US-Benefits-EI_IE129861.0,18_IL.19,21_IN1.htm",Unknown,1969,"Fort Lauderdale, FL",Colleges & Universities,The Art Institutes,,"https://www.glassdoor.com/Overview/Working-at-The-Art-Institutes-EI_IE129861.11,29.htm",Education Management Corporation,$5 to $10 million (USD) per year,https://www.glassdoor.com/Salary/The-Art-Institutes-Salaries-E129861.htm,201 to 500 employees,College / University,www.artinstitutes.edu
"https://www.glassdoor.com/Benefits/Arista-Networks-US-Benefits-EI_IE295128.0,15_IL.16,18_IN1.htm","Cisco Systems, Juniper Networks, Brocade",2004,"Santa Clara, CA",Enterprise Software & Network Solutions,Arista Networks,,"https://www.glassdoor.com/Overview/Working-at-Arista-Networks-EI_IE295128.11,26.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Arista-Networks-Salaries-E295128.htm,1001 to 5000 employees,Company - Public (ANET),www.arista.com
"https://www.glassdoor.com/Benefits/Westlake-Services-US-Benefits-EI_IE424508.0,17_IL.18,20_IN1.htm","Veros Credit, Credit Acceptance, Lobel Financial Corp",1978,"Los Angeles, CA",Lending,Westlake Services,,"https://www.glassdoor.com/Overview/Working-at-Westlake-Services-EI_IE424508.11,28.htm",,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/Westlake-Services-Salaries-E424508.htm,1001 to 5000 employees,Company - Private,www.westlakefinancial.com
"https://www.glassdoor.com/Benefits/Banc-of-California-US-Benefits-EI_IE787841.0,18_IL.19,21_IN1.htm",Unknown,1941,"Santa Ana, CA",Banks & Credit Unions,Banc of California,,"https://www.glassdoor.com/Overview/Working-at-Banc-of-California-EI_IE787841.11,29.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Banc-of-California-Salaries-E787841.htm,501 to 1000 employees,Company - Public (BANC),www.bancofcal.com
"https://www.glassdoor.com/Benefits/Anthem-US-Benefits-EI_IE925157.0,6_IL.7,9_IN1.htm",Unknown,2004,"Indianapolis, IN",Insurance Carriers,Anthem,,"https://www.glassdoor.com/Overview/Working-at-Anthem-EI_IE925157.11,17.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Anthem-Salaries-E925157.htm,10000+ employees,Company - Public (ANTM),www.antheminc.com
"https://www.glassdoor.com/Benefits/Crate-and-Barrel-US-Benefits-EI_IE3866.0,16_IL.17,19_IN1.htm",,1962,"Northbrook, IL",Home Furniture & Housewares Stores,Crate and Barrel,,"https://www.glassdoor.com/Overview/Working-at-Crate-and-Barrel-EI_IE3866.11,27.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Crate-and-Barrel-Salaries-E3866.htm,10000+ employees,Company - Private,www.crateandbarrel.com
"https://www.glassdoor.com/Benefits/Parsons-Corporation-US-Benefits-EI_IE4006.0,19_IL.20,22_IN1.htm","Booz Allen Hamilton, Lockheed Martin, Raytheon",1944,"Centreville, VA",IT Services,Parsons Corporation,,"https://www.glassdoor.com/Overview/Working-at-Parsons-Corporation-EI_IE4006.11,30.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Parsons-Corporation-Salaries-E4006.htm,10000+ employees,Company - Public (PSN),www.parsons.com
"https://www.glassdoor.com/Benefits/DaVita-Medical-Group-US-Benefits-EI_IE996114.0,20_IL.21,23_IN1.htm",,1992,"Denver, CO",Health Care Services & Hospitals,DaVita Medical Group,,"https://www.glassdoor.com/Overview/Working-at-DaVita-Medical-Group-EI_IE996114.11,31.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/DaVita-Medical-Group-Salaries-E996114.htm,10000+ employees,Company - Public (DVA),www.davitamedicalgroup.com
"https://www.glassdoor.com/Benefits/WinCo-Foods-US-Benefits-EI_IE11196.0,11_IL.12,14_IN1.htm",Unknown,1967,"Boise, ID",Grocery Stores & Supermarkets,WinCo Foods,,"https://www.glassdoor.com/Overview/Working-at-WinCo-Foods-EI_IE11196.11,22.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/WinCo-Foods-Salaries-E11196.htm,10000+ employees,Company - Private,www.wincofoods.com
"https://www.glassdoor.com/Benefits/SunEdison-US-Benefits-EI_IE195765.0,9_IL.10,12_IN1.htm","First Solar, SunPower, SolarCity",1959,"Maryland Heights, MO",Energy,SunEdison,,"https://www.glassdoor.com/Overview/Working-at-SunEdison-EI_IE195765.11,20.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/SunEdison-Salaries-E195765.htm,5001 to 10000 employees,Company - Public (SUNE),www.sunedison.com
"https://www.glassdoor.com/Benefits/SunPower-US-Benefits-EI_IE39890.0,8_IL.9,11_IN1.htm",Unknown,1985,"San Jose, CA",Electrical & Electronic Manufacturing,SunPower,,"https://www.glassdoor.com/Overview/Working-at-SunPower-EI_IE39890.11,19.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/SunPower-Salaries-E39890.htm,5001 to 10000 employees,Company - Public (SPWR),www.sunpower.com
"https://www.glassdoor.com/Benefits/Yogurtland-US-Benefits-EI_IE254458.0,10_IL.11,13_IN1.htm","Pinkberry, Menchie's, 16 Handles",2007,"Irvine, CA",Casual Restaurants,Yogurtland,,"https://www.glassdoor.com/Overview/Working-at-Yogurtland-EI_IE254458.11,21.htm",,$5 to $10 million (USD) per year,https://www.glassdoor.com/Salary/Yogurtland-Salaries-E254458.htm,201 to 500 employees,Company - Private,www.yogurt-land.com
"https://www.glassdoor.com/Benefits/QuinStreet-US-Benefits-EI_IE30809.0,10_IL.11,13_IN1.htm",Unknown,1999,"Foster City, CA",Advertising & Marketing,QuinStreet,,"https://www.glassdoor.com/Overview/Working-at-QuinStreet-EI_IE30809.11,21.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/QuinStreet-Salaries-E30809.htm,501 to 1000 employees,Company - Public (QNST),www.quinstreet.com
"https://www.glassdoor.com/Benefits/Grocery-Outlet-US-Benefits-EI_IE20141.0,14_IL.15,17_IN1.htm",,1946,"Emeryville, CA",Grocery Stores & Supermarkets,Grocery Outlet,,"https://www.glassdoor.com/Overview/Working-at-Grocery-Outlet-EI_IE20141.11,25.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Grocery-Outlet-Salaries-E20141.htm,501 to 1000 employees,Company - Private,www.groceryoutlet.com
"https://www.glassdoor.com/Benefits/Renovate-America-US-Benefits-EI_IE971681.0,16_IL.17,19_IN1.htm",Unknown,2009,"San Diego, CA",Lending,Renovate America,,"https://www.glassdoor.com/Overview/Working-at-Renovate-America-EI_IE971681.11,27.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Renovate-America-Salaries-E971681.htm,201 to 500 employees,Company - Private,www.renovateamerica.com
"https://www.glassdoor.com/Benefits/UBS-US-Benefits-EI_IE3419.0,3_IL.4,6_IN1.htm",,1862,Zürich (Switzerland),Investment Banking & Asset Management,UBS,,"https://www.glassdoor.com/Overview/Working-at-UBS-EI_IE3419.11,14.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/UBS-Salaries-E3419.htm,10000+ employees,Company - Public (UBS),www.ubs.com
"https://www.glassdoor.com/Benefits/Groupon-US-Benefits-EI_IE301291.0,7_IL.8,10_IN1.htm",,2008,"Chicago, IL",Internet,Groupon,,https://www.glassdoor.com/groupon,,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Groupon-Salaries-E301291.htm,5001 to 10000 employees,Company - Public (GRPN),https://jobs.groupon.com/
"https://www.glassdoor.com/Benefits/Coupa-Software-Inc-US-Benefits-EI_IE217718.0,18_IL.19,21_IN1.htm",,2006,"San Mateo, CA",Enterprise Software & Network Solutions,Coupa Software Inc,,"https://www.glassdoor.com/Overview/Working-at-Coupa-Software-Inc-EI_IE217718.11,29.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Coupa-Software-Inc-Salaries-E217718.htm,501 to 1000 employees,Company - Public (COUP),www.coupa.com
"https://www.glassdoor.com/Benefits/Apria-Healthcare-US-Benefits-EI_IE2140.0,16_IL.17,19_IN1.htm",,1924,"Lake Forest, CA",Health Care Services & Hospitals,Apria Healthcare,,"https://www.glassdoor.com/Overview/Working-at-Apria-Healthcare-EI_IE2140.11,27.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Apria-Healthcare-Salaries-E2140.htm,5001 to 10000 employees,Company - Private,www.apria.com
"https://www.glassdoor.com/Benefits/Cypress-Semiconductor-US-Benefits-EI_IE189.0,21_IL.22,24_IN1.htm","Renesas Electronics America, Texas Instruments, Qualcomm",1982,"San Jose, CA",Computer Hardware & Software,Cypress Semiconductor,,"https://www.glassdoor.com/Overview/Working-at-Cypress-Semiconductor-EI_IE189.11,32.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Cypress-Semiconductor-Salaries-E189.htm,5001 to 10000 employees,Company - Public (CY),www.cypress.com
"https://www.glassdoor.com/Benefits/El-Pollo-Loco-US-Benefits-EI_IE15120.0,13_IL.14,16_IN1.htm",Unknown,1980,"Costa Mesa, CA",Fast-Food & Quick-Service Restaurants,El Pollo Loco,,"https://www.glassdoor.com/Overview/Working-at-El-Pollo-Loco-EI_IE15120.11,24.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/El-Pollo-Loco-Salaries-E15120.htm,5001 to 10000 employees,Company - Public (LOCO),www.elpolloloco.com
"https://www.glassdoor.com/Benefits/GreatCall-US-Benefits-EI_IE234776.0,9_IL.10,12_IN1.htm",,2006,"San Diego, CA",Telecommunications Services,GreatCall,,"https://www.glassdoor.com/Overview/Working-at-GreatCall-EI_IE234776.11,20.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/GreatCall-Salaries-E234776.htm,1001 to 5000 employees,Company - Public,www.greatcall.com
"https://www.glassdoor.com/Benefits/HSBC-Holdings-US-Benefits-EI_IE3482.0,13_IL.14,16_IN1.htm","J.P. Morgan, Wells Fargo",1865,"London, England (UK)",Banks & Credit Unions,HSBC Holdings,,"https://www.glassdoor.com/Overview/Working-at-HSBC-Holdings-EI_IE3482.11,24.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/HSBC-Holdings-Salaries-E3482.htm,10000+ employees,Company - Public (HSBC),www.hsbc.com
"https://www.glassdoor.com/Benefits/Nielsen-US-Benefits-EI_IE3776.0,7_IL.8,10_IN1.htm",Unknown,1923,"New York, NY",Enterprise Software & Network Solutions,Nielsen,,"https://www.glassdoor.com/Overview/Working-at-Nielsen-EI_IE3776.11,18.htm",,$5 to $10 billion (USD) per year,https://www.glassdoor.com/Salary/Nielsen-Salaries-E3776.htm,10000+ employees,Company - Public (NLSN),www.nielsen.com
"https://www.glassdoor.com/Benefits/Cintas-US-Benefits-EI_IE1256.0,6_IL.7,9_IN1.htm",,1968,"Cincinnati, OH",Building & Personnel Services,Cintas,,"https://www.glassdoor.com/Overview/Working-at-Cintas-EI_IE1256.11,17.htm",,$5 to $10 billion (USD) per year,https://www.glassdoor.com/Salary/Cintas-Salaries-E1256.htm,10000+ employees,Company - Public (CTAS),www.careers.cintas.com
"https://www.glassdoor.com/Benefits/US-Department-of-Defense-US-Benefits-EI_IE14798.0,24_IL.25,27_IN1.htm",Unknown,1947,"Washington, DC",Aerospace & Defense,US Department of Defense,,"https://www.glassdoor.com/Overview/Working-at-US-Department-of-Defense-EI_IE14798.11,35.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/US-Department-of-Defense-Salaries-E14798.htm,10000+ employees,Government,www.defense.gov
"https://www.glassdoor.com/Benefits/Palantir-Technologies-US-Benefits-EI_IE236375.0,21_IL.22,24_IN1.htm","IBM, SAS Institute, Esri",2004,"Palo Alto, CA",Computer Hardware & Software,Palantir Technologies,,"https://www.glassdoor.com/Overview/Working-at-Palantir-Technologies-EI_IE236375.11,32.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Palantir-Technologies-Salaries-E236375.htm,1001 to 5000 employees,Company - Private,www.palantir.com
"https://www.glassdoor.com/Benefits/Pure-Storage-US-Benefits-EI_IE364364.0,12_IL.13,15_IN1.htm",,2009,"Mountain View, CA",Computer Hardware & Software,Pure Storage,,"https://www.glassdoor.com/Overview/Working-at-Pure-Storage-EI_IE364364.11,23.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Pure-Storage-Salaries-E364364.htm,1001 to 5000 employees,Company - Public (PSTG),www.purestorage.com
"https://www.glassdoor.com/Benefits/Azusa-Pacific-University-US-Benefits-EI_IE26489.0,24_IL.25,27_IN1.htm",Unknown,1899,"Azusa, CA",Colleges & Universities,Azusa Pacific University,,"https://www.glassdoor.com/Overview/Working-at-Azusa-Pacific-University-EI_IE26489.11,35.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Azusa-Pacific-University-Salaries-E26489.htm,1001 to 5000 employees,College / University,www.apu.edu
"https://www.glassdoor.com/Benefits/TechStyle-US-Benefits-EI_IE1385479.0,9_IL.10,12_IN1.htm",Unknown,2010,"El Segundo, CA","Department, Clothing, & Shoe Stores",TechStyle,,"https://www.glassdoor.com/Overview/Working-at-TechStyle-EI_IE1385479.11,20.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/TechStyle-Salaries-E1385479.htm,501 to 1000 employees,Company - Private,www.techstyle.com
"https://www.glassdoor.com/Benefits/Cal-Poly-Pomona-US-Benefits-EI_IE28264.0,15_IL.16,18_IN1.htm",Unknown,1938,"Pomona, CA",Colleges & Universities,Cal Poly Pomona,,"https://www.glassdoor.com/Overview/Working-at-Cal-Poly-Pomona-EI_IE28264.11,26.htm",,Unknown / Non-Applicable per year,https://www.glassdoor.com/Salary/Cal-Poly-Pomona-Salaries-E28264.htm,1001 to 5000 employees,College / University,www.cpp.edu
"https://www.glassdoor.com/Benefits/PIH-Health-US-Benefits-EI_IE765902.0,10_IL.11,13_IN1.htm",,1959,"Whittier, CA",Health Care Services & Hospitals,PIH Health,,"https://www.glassdoor.com/Overview/Working-at-PIH-Health-EI_IE765902.11,21.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/PIH-Health-Salaries-E765902.htm,Unknown,Nonprofit Organization,jobs.pihhealth.org
"https://www.glassdoor.com/Benefits/KIXEYE-US-Benefits-EI_IE432528.0,6_IL.7,9_IN1.htm",,2009,"San Francisco, CA",Video Games,KIXEYE,,"https://www.glassdoor.com/Overview/Working-at-KIXEYE-EI_IE432528.11,17.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/KIXEYE-Salaries-E432528.htm,201 to 500 employees,Company - Private,corp.kixeye.com
"https://www.glassdoor.com/Benefits/Huawei-Technologies-US-Benefits-EI_IE9304.0,19_IL.20,22_IN1.htm",,1987,"Shenzhen, Guangdong (China)",Telecommunications Services,Huawei Technologies,,"https://www.glassdoor.com/Overview/Working-at-Huawei-Technologies-EI_IE9304.11,30.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Huawei-Technologies-Salaries-E9304.htm,10000+ employees,Company - Private,www.huawei.com
"https://www.glassdoor.com/Benefits/Lithium-Technologies-US-Benefits-EI_IE226605.0,20_IL.21,23_IN1.htm","Hootsuite, Sprinklr, Higher Logic",2001,"San Francisco, CA",Enterprise Software & Network Solutions,Lithium Technologies,Khoros,"https://www.glassdoor.com/Overview/Working-at-Lithium-Technologies-EI_IE226605.11,31.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Lithium-Technologies-Salaries-E226605.htm,201 to 500 employees,Company - Private,www.lithium.com
"https://www.glassdoor.com/Benefits/Verengo-Solar-US-Benefits-EI_IE555958.0,13_IL.14,16_IN1.htm",Unknown,2008,"Torrance, CA",Energy,Verengo Solar,,"https://www.glassdoor.com/Overview/Working-at-Verengo-Solar-EI_IE555958.11,24.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Verengo-Solar-Salaries-E555958.htm,51 to 200 employees,Company - Private,www.verengosolar.com
